City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
256,Basoko,CD,2022-09-21 19:14:50,1.2391,23.616,68.97,91,86,1.12
257,Miri,MY,2022-09-21 19:14:50,4.4148,114.0089,77.14,94,40,1.14
258,Pouebo,NC,2022-09-21 19:14:51,-20.4,164.5667,71.58,85,23,7.72
259,Brzeg,PL,2022-09-21 19:14:52,50.8608,17.4674,55.69,79,75,6.42
260,Brae,GB,2022-09-21 19:14:52,60.3964,-1.353,56.23,95,100,14.54
261,Henties Bay,NA,2022-09-21 19:14:53,-22.116,14.2845,58.66,72,0,6.35
262,Creston,US,2022-09-21 19:13:40,41.0586,-94.3614,72.34,52,75,16.11
263,Ayagoz,KZ,2022-09-21 19:14:54,47.9714,80.4392,57.67,48,0,10.27
264,Willowmore,ZA,2022-09-21 19:14:54,-33.2926,23.4895,59.67,33,93,3.18
265,Tshikapa,CD,2022-09-21 19:14:55,-6.4167,20.8,74.73,87,97,2.62
266,Mogadishu,SO,2022-09-21 19:14:55,2.0371,45.3438,78.21,86,78,15.05
267,Viedma,AR,2022-09-21 19:14:56,-40.8135,-62.9967,47.23,75,100,14.43
268,Bida,NG,2022-09-21 19:14:56,9.0833,6.0167,75.9,88,75,1.72
269,Sturgeon Falls,CA,2022-09-21 19:14:57,46.3646,-79.9326,68.13,97,100,12.01
270,Thessalon,CA,2022-09-21 19:14:57,46.2501,-83.5666,70.09,59,0,22.19
271,Honningsvag,NO,2022-09-21 19:14:58,70.9821,25.9704,49.75,87,75,21.85
272,Byron Bay,AU,2022-09-21 19:14:58,-28.65,153.6167,62.94,87,100,16.4
273,Daro,GN,2022-09-21 19:14:59,8.5185,-9.569,69.55,99,100,2.93
274,Fort Walton Beach,US,2022-09-21 19:13:36,30.4058,-86.6188,95.67,58,0,10.36
275,Puerto Madero,MX,2022-09-21 19:14:59,14.7208,-92.4215,84.4,89,75,5.75
276,Komsomolskiy,UZ,2022-09-21 19:15:00,40.4272,71.7189,70.52,46,71,4.61
277,Kwinana,AU,2022-09-21 19:15:01,-32.25,115.7667,54.18,75,97,1.99
278,Babu,CN,2022-09-21 19:15:02,24.4167,111.5167,74.7,77,23,1.83
279,Nalobikha,RU,2022-09-21 19:15:02,53.2006,84.6039,53.47,55,93,5.1
280,Gazanjyk,TM,2022-09-21 19:15:03,39.2446,55.5154,79.72,16,0,6.22
281,Cassilandia,BR,2022-09-21 19:15:04,-19.1133,-51.7342,93.27,28,96,5.17
282,Skjervoy,NO,2022-09-21 19:15:04,70.0311,20.9714,46.4,88,100,8.79
283,Cayenne,GF,2022-09-21 19:15:05,4.9333,-52.3333,87.84,62,2,13.8
284,Tuatapere,NZ,2022-09-21 19:15:06,-46.1333,167.6833,41.02,94,18,3.51
285,Prainha,BR,2022-09-21 19:15:06,-1.8,-53.48,97.14,32,41,6.4
286,Odienne,CI,2022-09-21 19:15:07,9.51,-7.5692,71.91,96,44,4.38
287,Bereda,ES,2022-09-21 19:15:08,43.2686,-7.5406,62.42,87,0,4.41
288,Talara,PE,2022-09-21 19:15:08,-4.5772,-81.2719,74.16,60,100,24.16
289,Beringovskiy,RU,2022-09-21 19:15:09,63.05,179.3167,41.52,88,100,5.19
290,Qaqortoq,GL,2022-09-21 19:15:09,60.7167,-46.0333,43.86,70,24,5.73
291,Shingu,JP,2022-09-21 19:15:10,33.7333,135.9833,70.68,96,100,18.23
292,Kavaratti,IN,2022-09-21 19:15:11,10.5669,72.642,81.27,75,1,9.62
293,Ilhabela,BR,2022-09-21 19:15:12,-23.7781,-45.3581,67.73,92,100,5.39
